from,to,score
chr22:45645120-45645320,chr22:45703320-45707320,0.012782733672661178
chr22:45703320-45707320,chr22:45645120-45645320,0.012782733672661178
chr22:45645120-45645320,chr22:45868120-45870920,0.012782733672661178
chr22:45868120-45870920,chr22:45645120-45645320,0.012782733672661178
chr22:45645120-45645320,chr22:45870920-45876920,0.012782733672661178
chr22:45870920-45876920,chr22:45645120-45645320,0.012782733672661178
chr22:45645120-45645320,chr22:45974920-45975720,0.012782733672661178
chr22:45974920-45975720,chr22:45645120-45645320,0.012782733672661178
chr22:45645120-45645320,chr22:45975720-45979520,0.012782733672661178
chr22:45975720-45979520,chr22:45645120-45645320,0.012782733672661178
chr22:45645120-45645320,chr22:45979520-45980520,0.012782733672661178
chr22:45979520-45980520,chr22:45645120-45645320,0.012782733672661178
chr22:45645120-45645320,chr22:45744720-45756920,0.012782733672661178
chr22:45744720-45756920,chr22:45645120-45645320,0.012782733672661178
chr22:45646320-45647120,chr22:45700520-45703320,0.012782733672661178
chr22:45700520-45703320,chr22:45646320-45647120,0.012782733672661178
chr22:45646320-45647120,chr22:45703320-45707320,0.012782733672661178
chr22:45703320-45707320,chr22:45646320-45647120,0.012782733672661178
chr22:45646320-45647120,chr22:45868120-45870920,0.012782733672661178
chr22:45868120-45870920,chr22:45646320-45647120,0.012782733672661178
chr22:45646320-45647120,chr22:45870920-45876920,0.012782733672661178
chr22:45870920-45876920,chr22:45646320-45647120,0.012782733672661178
chr22:45646320-45647120,chr22:45974920-45975720,0.012782733672661178
chr22:45974920-45975720,chr22:45646320-45647120,0.012782733672661178
chr22:45646320-45647120,chr22:45975720-45979520,0.012782733672661178
chr22:45975720-45979520,chr22:45646320-45647120,0.012782733672661178
chr22:45646320-45647120,chr22:45979520-45980520,0.012782733672661178
chr22:45979520-45980520,chr22:45646320-45647120,0.012782733672661178
chr22:45646320-45647120,chr22:45744720-45756920,0.012782733672661178
chr22:45744720-45756920,chr22:45646320-45647120,0.012782733672661178
chr22:45647120-45650720,chr22:45700520-45703320,0.012782733672661178
chr22:45700520-45703320,chr22:45647120-45650720,0.012782733672661178
chr22:45647120-45650720,chr22:45703320-45707320,0.012782733672661178
chr22:45703320-45707320,chr22:45647120-45650720,0.012782733672661178
chr22:45647120-45650720,chr22:45868120-45870920,0.012782733672661178
chr22:45868120-45870920,chr22:45647120-45650720,0.012782733672661178
chr22:45647120-45650720,chr22:45870920-45876920,0.012782733672661178
chr22:45870920-45876920,chr22:45647120-45650720,0.012782733672661178
chr22:45647120-45650720,chr22:45974920-45975720,0.012782733672661178
chr22:45974920-45975720,chr22:45647120-45650720,0.012782733672661178
chr22:45647120-45650720,chr22:45975720-45979520,0.012782733672661178
chr22:45975720-45979520,chr22:45647120-45650720,0.012782733672661178
chr22:45647120-45650720,chr22:45979520-45980520,0.012782733672661178
chr22:45979520-45980520,chr22:45647120-45650720,0.012782733672661178
chr22:45647120-45650720,chr22:45744720-45756920,0.012782733672661178
chr22:45744720-45756920,chr22:45647120-45650720,0.012782733672661178
chr22:45645320-45646320,chr22:45700520-45703320,0.012782733672661178
chr22:45700520-45703320,chr22:45645320-45646320,0.012782733672661178
chr22:45645320-45646320,chr22:45703320-45707320,0.012782733672661178
chr22:45703320-45707320,chr22:45645320-45646320,0.012782733672661178
chr22:45645320-45646320,chr22:45868120-45870920,0.012782733672661178
chr22:45868120-45870920,chr22:45645320-45646320,0.012782733672661178
chr22:45645320-45646320,chr22:45870920-45876920,0.012782733672661178
chr22:45870920-45876920,chr22:45645320-45646320,0.012782733672661178
chr22:45645320-45646320,chr22:45974920-45975720,0.012782733672661178
chr22:45974920-45975720,chr22:45645320-45646320,0.012782733672661178
chr22:45645320-45646320,chr22:45975720-45979520,0.012782733672661178
chr22:45975720-45979520,chr22:45645320-45646320,0.012782733672661178
chr22:45645320-45646320,chr22:45979520-45980520,0.012782733672661178
chr22:45979520-45980520,chr22:45645320-45646320,0.012782733672661178
chr22:45645320-45646320,chr22:45744720-45756920,0.012782733672661178
chr22:45744720-45756920,chr22:45645320-45646320,0.012782733672661178
chr22:44495120-44496120,chr22:44616320-44617920,0.012777144070588869
chr22:44616320-44617920,chr22:44495120-44496120,0.012777144070588869
chr22:44495120-44496120,chr22:44617920-44619920,0.012777144070588869
chr22:44617920-44619920,chr22:44495120-44496120,0.012777144070588869
chr22:44495120-44496120,chr22:44531520-44543120,0.012777144070588869
chr22:44531520-44543120,chr22:44495120-44496120,0.012777144070588869
chr22:44496120-44496920,chr22:44616320-44617920,0.012777144070588869
chr22:44616320-44617920,chr22:44496120-44496920,0.012777144070588869
chr22:44496120-44496920,chr22:44617920-44619920,0.012777144070588869
chr22:44617920-44619920,chr22:44496120-44496920,0.012777144070588869
chr22:44496120-44496920,chr22:44531520-44543120,0.012777144070588869
chr22:44531520-44543120,chr22:44496120-44496920,0.012777144070588869
chr22:44496920-44497320,chr22:44616320-44617920,0.012777144070588869
chr22:44616320-44617920,chr22:44496920-44497320,0.012777144070588869
chr22:44496920-44497320,chr22:44617920-44619920,0.012777144070588869
chr22:44617920-44619920,chr22:44496920-44497320,0.012777144070588869
chr22:44496920-44497320,chr22:44531520-44543120,0.012777144070588869
chr22:44531520-44543120,chr22:44496920-44497320,0.012777144070588869
chr22:44497320-44497720,chr22:44616320-44617920,0.012777144070588869
chr22:44616320-44617920,chr22:44497320-44497720,0.012777144070588869
chr22:44497320-44497720,chr22:44617920-44619920,0.012777144070588869
chr22:44617920-44619920,chr22:44497320-44497720,0.012777144070588869
chr22:44497320-44497720,chr22:44531520-44543120,0.012777144070588869
chr22:44531520-44543120,chr22:44497320-44497720,0.012777144070588869
chr22:44497720-44498720,chr22:44616320-44617920,0.012777144070588869
chr22:44616320-44617920,chr22:44497720-44498720,0.012777144070588869
chr22:44497720-44498720,chr22:44617920-44619920,0.012777144070588869
chr22:44617920-44619920,chr22:44497720-44498720,0.012777144070588869
chr22:44497720-44498720,chr22:44531520-44543120,0.012777144070588869
chr22:44531520-44543120,chr22:44497720-44498720,0.012777144070588869
chr22:44498720-44500520,chr22:44616320-44617920,0.012777144070588869
chr22:44616320-44617920,chr22:44498720-44500520,0.012777144070588869
chr22:44498720-44500520,chr22:44617920-44619920,0.012777144070588869
chr22:44617920-44619920,chr22:44498720-44500520,0.012777144070588869
chr22:44498720-44500520,chr22:44531520-44543120,0.012777144070588869
chr22:44531520-44543120,chr22:44498720-44500520,0.012777144070588869
chr22:42884994-42887994,chr22:42994994-42995594,0.012704941985915388
chr22:42994994-42995594,chr22:42884994-42887994,0.012704941985915388
chr22:42884994-42887994,chr22:42995594-42998194,0.012704941985915388
chr22:42995594-42998194,chr22:42884994-42887994,0.012704941985915388
chr22:42884994-42887994,chr22:42998194-42998394,0.012704941985915388
chr22:42998194-42998394,chr22:42884994-42887994,0.012704941985915388
chr22:42884994-42887994,chr22:42998394-43000194,0.012704941985915388
chr22:42998394-43000194,chr22:42884994-42887994,0.012704941985915388
chr22:42887994-42889194,chr22:42994994-42995594,0.012704941985915388
chr22:42994994-42995594,chr22:42887994-42889194,0.012704941985915388
chr22:42887994-42889194,chr22:42995594-42998194,0.012704941985915388
chr22:42995594-42998194,chr22:42887994-42889194,0.012704941985915388
chr22:42887994-42889194,chr22:42998194-42998394,0.012704941985915388
chr22:42998194-42998394,chr22:42887994-42889194,0.012704941985915388
chr22:42887994-42889194,chr22:42998394-43000194,0.012704941985915388
chr22:42998394-43000194,chr22:42887994-42889194,0.012704941985915388
chr22:44122520-44126320,chr22:44159520-44170320,0.01269907558938253
chr22:44159520-44170320,chr22:44122520-44126320,0.01269907558938253
chr22:44122520-44126320,chr22:44336320-44338920,0.01269907558938253
chr22:44336320-44338920,chr22:44122520-44126320,0.01269907558938253
chr22:44122520-44126320,chr22:44338920-44341320,0.01269907558938253
chr22:44338920-44341320,chr22:44122520-44126320,0.01269907558938253
chr22:44122520-44126320,chr22:44333520-44336320,0.01269907558938253
chr22:44333520-44336320,chr22:44122520-44126320,0.01269907558938253
chr22:37128760-37128960,chr22:37192960-37193760,0.01267079824710631
chr22:37192960-37193760,chr22:37128760-37128960,0.01267079824710631
chr22:37128760-37128960,chr22:37193760-37195560,0.01267079824710631
chr22:37193760-37195560,chr22:37128760-37128960,0.01267079824710631
chr22:37128760-37128960,chr22:37190160-37192960,0.01267079824710631
chr22:37190160-37192960,chr22:37128760-37128960,0.01267079824710631
chr22:37128760-37128960,chr22:37220960-37221360,0.01267079824710631
chr22:37220960-37221360,chr22:37128760-37128960,0.01267079824710631
chr22:37119160-37128760,chr22:37192960-37193760,0.01267079824710631
chr22:37192960-37193760,chr22:37119160-37128760,0.01267079824710631
chr22:37119160-37128760,chr22:37193760-37195560,0.01267079824710631
chr22:37193760-37195560,chr22:37119160-37128760,0.01267079824710631
chr22:37119160-37128760,chr22:37190160-37192960,0.01267079824710631
chr22:37190160-37192960,chr22:37119160-37128760,0.01267079824710631
chr22:37119160-37128760,chr22:37220960-37221360,0.01267079824710631
chr22:37220960-37221360,chr22:37119160-37128760,0.01267079824710631
chr22:32518213-32532013,chr22:32623614-32627614,0.012655526025788608
chr22:32623614-32627614,chr22:32518213-32532013,0.012655526025788608
chr22:44946120-44947520,chr22:44994120-44996320,0.012614814239184955
chr22:44994120-44996320,chr22:44946120-44947520,0.012614814239184955
chr22:44946120-44947520,chr22:44996320-44997120,0.012614814239184955
chr22:44996320-44997120,chr22:44946120-44947520,0.012614814239184955
chr22:44946120-44947520,chr22:44997120-44997920,0.012614814239184955
chr22:44997120-44997920,chr22:44946120-44947520,0.012614814239184955
chr22:44946120-44947520,chr22:44998119-44998519,0.012614814239184955
chr22:44998119-44998519,chr22:44946120-44947520,0.012614814239184955
chr22:44946120-44947520,chr22:44998519-44999519,0.012614814239184955
chr22:44998519-44999519,chr22:44946120-44947520,0.012614814239184955
chr22:44946120-44947520,chr22:44999519-44999919,0.012614814239184955
chr22:44999519-44999919,chr22:44946120-44947520,0.012614814239184955
chr22:44947520-44948120,chr22:44994120-44996320,0.012614814239184955
chr22:44994120-44996320,chr22:44947520-44948120,0.012614814239184955
chr22:44947520-44948120,chr22:44996320-44997120,0.012614814239184955
chr22:44996320-44997120,chr22:44947520-44948120,0.012614814239184955
chr22:44947520-44948120,chr22:44997120-44997920,0.012614814239184955
chr22:44997120-44997920,chr22:44947520-44948120,0.012614814239184955
chr22:44947520-44948120,chr22:44998119-44998519,0.012614814239184955
chr22:44998119-44998519,chr22:44947520-44948120,0.012614814239184955
chr22:44947520-44948120,chr22:44998519-44999519,0.012614814239184955
chr22:44998519-44999519,chr22:44947520-44948120,0.012614814239184955
chr22:44947520-44948120,chr22:44999519-44999919,0.012614814239184955
chr22:44999519-44999919,chr22:44947520-44948120,0.012614814239184955
chr22:44948120-44948720,chr22:44994120-44996320,0.012614814239184955
chr22:44994120-44996320,chr22:44948120-44948720,0.012614814239184955
chr22:44948120-44948720,chr22:44996320-44997120,0.012614814239184955
chr22:44996320-44997120,chr22:44948120-44948720,0.012614814239184955
chr22:44948120-44948720,chr22:44997120-44997920,0.012614814239184955
chr22:44997120-44997920,chr22:44948120-44948720,0.012614814239184955
chr22:44948120-44948720,chr22:44998119-44998519,0.012614814239184955
chr22:44998119-44998519,chr22:44948120-44948720,0.012614814239184955
chr22:44948120-44948720,chr22:44998519-44999519,0.012614814239184955
chr22:44998519-44999519,chr22:44948120-44948720,0.012614814239184955
chr22:44948120-44948720,chr22:44999519-44999919,0.012614814239184955
chr22:44999519-44999919,chr22:44948120-44948720,0.012614814239184955
chr22:44948720-44948920,chr22:44994120-44996320,0.012614814239184955
chr22:44994120-44996320,chr22:44948720-44948920,0.012614814239184955
chr22:44948720-44948920,chr22:44996320-44997120,0.012614814239184955
chr22:44996320-44997120,chr22:44948720-44948920,0.012614814239184955
chr22:44948720-44948920,chr22:44997120-44997920,0.012614814239184955
chr22:44997120-44997920,chr22:44948720-44948920,0.012614814239184955
chr22:44948720-44948920,chr22:44998119-44998519,0.012614814239184955
chr22:44998119-44998519,chr22:44948720-44948920,0.012614814239184955
chr22:44948720-44948920,chr22:44998519-44999519,0.012614814239184955
chr22:44998519-44999519,chr22:44948720-44948920,0.012614814239184955
chr22:44948720-44948920,chr22:44999519-44999919,0.012614814239184955
chr22:44999519-44999919,chr22:44948720-44948920,0.012614814239184955
chr22:44948920-44951320,chr22:44994120-44996320,0.012614814239184955
chr22:44994120-44996320,chr22:44948920-44951320,0.012614814239184955
chr22:44948920-44951320,chr22:44996320-44997120,0.012614814239184955
chr22:44996320-44997120,chr22:44948920-44951320,0.012614814239184955
chr22:44948920-44951320,chr22:44997120-44997920,0.012614814239184955
chr22:44997120-44997920,chr22:44948920-44951320,0.012614814239184955
chr22:44948920-44951320,chr22:44998119-44998519,0.012614814239184955
chr22:44998119-44998519,chr22:44948920-44951320,0.012614814239184955
chr22:44948920-44951320,chr22:44998519-44999519,0.012614814239184955
chr22:44998519-44999519,chr22:44948920-44951320,0.012614814239184955
chr22:44948920-44951320,chr22:44999519-44999919,0.012614814239184955
chr22:44999519-44999919,chr22:44948920-44951320,0.012614814239184955
chr22:32950015-32951815,chr22:32987815-32992815,0.01261181037913142
chr22:32987815-32992815,chr22:32950015-32951815,0.01261181037913142
chr22:32950015-32951815,chr22:32992815-32993215,0.01261181037913142
chr22:32992815-32993215,chr22:32950015-32951815,0.01261181037913142
chr22:32950015-32951815,chr22:32993215-32996215,0.01261181037913142
chr22:32993215-32996215,chr22:32950015-32951815,0.01261181037913142
chr22:32951815-32952015,chr22:32987815-32992815,0.01261181037913142
chr22:32987815-32992815,chr22:32951815-32952015,0.01261181037913142
chr22:32951815-32952015,chr22:32992815-32993215,0.01261181037913142
chr22:32992815-32993215,chr22:32951815-32952015,0.01261181037913142
chr22:32951815-32952015,chr22:32993215-32996215,0.01261181037913142
chr22:32993215-32996215,chr22:32951815-32952015,0.01261181037913142
chr22:32952015-32956415,chr22:32987815-32992815,0.01261181037913142
chr22:32987815-32992815,chr22:32952015-32956415,0.01261181037913142
chr22:32952015-32956415,chr22:32992815-32993215,0.01261181037913142
chr22:32992815-32993215,chr22:32952015-32956415,0.01261181037913142
chr22:32952015-32956415,chr22:32993215-32996215,0.01261181037913142
chr22:32993215-32996215,chr22:32952015-32956415,0.01261181037913142
chr22:45589520-45599120,chr22:45876920-45877920,0.012608633746903082
chr22:45876920-45877920,chr22:45589520-45599120,0.012608633746903082
chr22:45589520-45599120,chr22:45877920-45879320,0.012608633746903082
chr22:45877920-45879320,chr22:45589520-45599120,0.012608633746903082
chr22:45589520-45599120,chr22:45879320-45880120,0.012608633746903082
chr22:45879320-45880120,chr22:45589520-45599120,0.012608633746903082
chr22:45589520-45599120,chr22:45870920-45876920,0.012608633746903082
chr22:45870920-45876920,chr22:45589520-45599120,0.012608633746903082
chr22:50604372-50606972,chr22:50696972-50697372,0.01259941453914739
chr22:50696972-50697372,chr22:50604372-50606972,0.01259941453914739
chr22:50604372-50606972,chr22:50697372-50697772,0.01259941453914739
chr22:50697372-50697772,chr22:50604372-50606972,0.01259941453914739
chr22:50604372-50606972,chr22:50697772-50698172,0.01259941453914739
chr22:50697772-50698172,chr22:50604372-50606972,0.01259941453914739
chr22:50604372-50606972,chr22:50698172-50699172,0.01259941453914739
chr22:50698172-50699172,chr22:50604372-50606972,0.01259941453914739
chr22:50604372-50606972,chr22:50699172-50699772,0.01259941453914739
chr22:50699172-50699772,chr22:50604372-50606972,0.01259941453914739
chr22:50604372-50606972,chr22:50699772-50700372,0.01259941453914739
chr22:50699772-50700372,chr22:50604372-50606972,0.01259941453914739
chr22:50604372-50606972,chr22:50690572-50696972,0.01259941453914739
chr22:50690572-50696972,chr22:50604372-50606972,0.01259941453914739
chr22:50606972-50607372,chr22:50696972-50697372,0.01259941453914739
chr22:50696972-50697372,chr22:50606972-50607372,0.01259941453914739
chr22:50606972-50607372,chr22:50697372-50697772,0.01259941453914739
chr22:50697372-50697772,chr22:50606972-50607372,0.01259941453914739
chr22:50606972-50607372,chr22:50697772-50698172,0.01259941453914739
chr22:50697772-50698172,chr22:50606972-50607372,0.01259941453914739
chr22:50606972-50607372,chr22:50698172-50699172,0.01259941453914739
chr22:50698172-50699172,chr22:50606972-50607372,0.01259941453914739
chr22:50606972-50607372,chr22:50699172-50699772,0.01259941453914739
chr22:50699172-50699772,chr22:50606972-50607372,0.01259941453914739
chr22:50606972-50607372,chr22:50699772-50700372,0.01259941453914739
chr22:50699772-50700372,chr22:50606972-50607372,0.01259941453914739
chr22:50606972-50607372,chr22:50690572-50696972,0.01259941453914739
chr22:50690572-50696972,chr22:50606972-50607372,0.01259941453914739
chr22:50607372-50608372,chr22:50696972-50697372,0.01259941453914739
chr22:50696972-50697372,chr22:50607372-50608372,0.01259941453914739
chr22:50607372-50608372,chr22:50697372-50697772,0.01259941453914739
chr22:50697372-50697772,chr22:50607372-50608372,0.01259941453914739
chr22:50607372-50608372,chr22:50697772-50698172,0.01259941453914739
chr22:50697772-50698172,chr22:50607372-50608372,0.01259941453914739
chr22:50607372-50608372,chr22:50698172-50699172,0.01259941453914739
chr22:50698172-50699172,chr22:50607372-50608372,0.01259941453914739
chr22:50607372-50608372,chr22:50699172-50699772,0.01259941453914739
chr22:50699172-50699772,chr22:50607372-50608372,0.01259941453914739
chr22:50607372-50608372,chr22:50699772-50700372,0.01259941453914739
chr22:50699772-50700372,chr22:50607372-50608372,0.01259941453914739
chr22:50607372-50608372,chr22:50690572-50696972,0.01259941453914739
chr22:50690572-50696972,chr22:50607372-50608372,0.01259941453914739
chr22:50608372-50612572,chr22:50696972-50697372,0.01259941453914739
chr22:50696972-50697372,chr22:50608372-50612572,0.01259941453914739
chr22:50608372-50612572,chr22:50697372-50697772,0.01259941453914739
chr22:50697372-50697772,chr22:50608372-50612572,0.01259941453914739
chr22:50608372-50612572,chr22:50697772-50698172,0.01259941453914739
chr22:50697772-50698172,chr22:50608372-50612572,0.01259941453914739
chr22:50608372-50612572,chr22:50698172-50699172,0.01259941453914739
chr22:50698172-50699172,chr22:50608372-50612572,0.01259941453914739
chr22:50608372-50612572,chr22:50699172-50699772,0.01259941453914739
chr22:50699172-50699772,chr22:50608372-50612572,0.01259941453914739
chr22:50608372-50612572,chr22:50699772-50700372,0.01259941453914739
chr22:50699772-50700372,chr22:50608372-50612572,0.01259941453914739
chr22:50608372-50612572,chr22:50690572-50696972,0.01259941453914739
chr22:50690572-50696972,chr22:50608372-50612572,0.01259941453914739
chr22:48188788-48193588,chr22:48475588-48476188,0.012586753890934733
chr22:48475588-48476188,chr22:48188788-48193588,0.012586753890934733
chr22:48188788-48193588,chr22:48476188-48483788,0.012586753890934733
chr22:48476188-48483788,chr22:48188788-48193588,0.012586753890934733
chr22:48188788-48193588,chr22:48498588-48500988,0.012586753890934733
chr22:48498588-48500988,chr22:48188788-48193588,0.012586753890934733
chr22:48188788-48193588,chr22:48500988-48510388,0.012586753890934733
chr22:48500988-48510388,chr22:48188788-48193588,0.012586753890934733
chr22:48193588-48195588,chr22:48475588-48476188,0.012586753890934733
chr22:48475588-48476188,chr22:48193588-48195588,0.012586753890934733
chr22:48193588-48195588,chr22:48476188-48483788,0.012586753890934733
chr22:48476188-48483788,chr22:48193588-48195588,0.012586753890934733
chr22:48193588-48195588,chr22:48498588-48500988,0.012586753890934733
chr22:48498588-48500988,chr22:48193588-48195588,0.012586753890934733
chr22:48193588-48195588,chr22:48500988-48510388,0.012586753890934733
chr22:48500988-48510388,chr22:48193588-48195588,0.012586753890934733
chr22:27165038-27170638,chr22:27320239-27331839,0.012577871699582278
chr22:27320239-27331839,chr22:27165038-27170638,0.012577871699582278
chr22:38227594-38231594,chr22:38288794-38298394,0.01257750263946911
chr22:38288794-38298394,chr22:38227594-38231594,0.01257750263946911
chr22:38231594-38232794,chr22:38288794-38298394,0.01257750263946911
chr22:38288794-38298394,chr22:38231594-38232794,0.01257750263946911
chr22:38232794-38234794,chr22:38288794-38298394,0.01257750263946911
chr22:38288794-38298394,chr22:38232794-38234794,0.01257750263946911
chr22:26674637-26678237,chr22:26798437-26799237,0.012574018418003974
chr22:26798437-26799237,chr22:26674637-26678237,0.012574018418003974
chr22:26674637-26678237,chr22:26799237-26800637,0.012574018418003974
chr22:26799237-26800637,chr22:26674637-26678237,0.012574018418003974
chr22:26678237-26679437,chr22:26798437-26799237,0.012574018418003974
chr22:26798437-26799237,chr22:26678237-26679437,0.012574018418003974
chr22:26678237-26679437,chr22:26799237-26800637,0.012574018418003974
chr22:26799237-26800637,chr22:26678237-26679437,0.012574018418003974
chr22:26679437-26681037,chr22:26798437-26799237,0.012574018418003974
chr22:26798437-26799237,chr22:26679437-26681037,0.012574018418003974
chr22:26679437-26681037,chr22:26799237-26800637,0.012574018418003974
chr22:26799237-26800637,chr22:26679437-26681037,0.012574018418003974
chr22:30802013-30802213,chr22:30837613-30837813,0.012563110458118766
chr22:30837613-30837813,chr22:30802013-30802213,0.012563110458118766
chr22:30802013-30802213,chr22:30837813-30839213,0.012563110458118766
chr22:30837813-30839213,chr22:30802013-30802213,0.012563110458118766
chr22:30802013-30802213,chr22:30833213-30837613,0.012563110458118766
chr22:30833213-30837613,chr22:30802013-30802213,0.012563110458118766
chr22:30802013-30802213,chr22:30910213-30924213,0.012563110458118766
chr22:30910213-30924213,chr22:30802013-30802213,0.012563110458118766
chr22:30802213-30802813,chr22:30837613-30837813,0.012563110458118766
chr22:30837613-30837813,chr22:30802213-30802813,0.012563110458118766
chr22:30802213-30802813,chr22:30837813-30839213,0.012563110458118766
chr22:30837813-30839213,chr22:30802213-30802813,0.012563110458118766
chr22:30802213-30802813,chr22:30833213-30837613,0.012563110458118766
chr22:30833213-30837613,chr22:30802213-30802813,0.012563110458118766
chr22:30802213-30802813,chr22:30910213-30924213,0.012563110458118766
chr22:30910213-30924213,chr22:30802213-30802813,0.012563110458118766
chr22:30802813-30803213,chr22:30837613-30837813,0.012563110458118766
chr22:30837613-30837813,chr22:30802813-30803213,0.012563110458118766
chr22:30802813-30803213,chr22:30837813-30839213,0.012563110458118766
chr22:30837813-30839213,chr22:30802813-30803213,0.012563110458118766
chr22:30802813-30803213,chr22:30833213-30837613,0.012563110458118766
chr22:30833213-30837613,chr22:30802813-30803213,0.012563110458118766
chr22:30802813-30803213,chr22:30910213-30924213,0.012563110458118766
chr22:30910213-30924213,chr22:30802813-30803213,0.012563110458118766
chr22:30803213-30803413,chr22:30837613-30837813,0.012563110458118766
chr22:30837613-30837813,chr22:30803213-30803413,0.012563110458118766
chr22:30803213-30803413,chr22:30837813-30839213,0.012563110458118766
chr22:30837813-30839213,chr22:30803213-30803413,0.012563110458118766
chr22:30803213-30803413,chr22:30833213-30837613,0.012563110458118766
chr22:30833213-30837613,chr22:30803213-30803413,0.012563110458118766
chr22:30803213-30803413,chr22:30910213-30924213,0.012563110458118766
chr22:30910213-30924213,chr22:30803213-30803413,0.012563110458118766
chr22:30803413-30803813,chr22:30837613-30837813,0.012563110458118766
chr22:30837613-30837813,chr22:30803413-30803813,0.012563110458118766
chr22:30803413-30803813,chr22:30837813-30839213,0.012563110458118766
chr22:30837813-30839213,chr22:30803413-30803813,0.012563110458118766
chr22:30803413-30803813,chr22:30833213-30837613,0.012563110458118766
chr22:30833213-30837613,chr22:30803413-30803813,0.012563110458118766
chr22:30803413-30803813,chr22:30910213-30924213,0.012563110458118766
chr22:30910213-30924213,chr22:30803413-30803813,0.012563110458118766
chr22:30803813-30804413,chr22:30837613-30837813,0.012563110458118766
chr22:30837613-30837813,chr22:30803813-30804413,0.012563110458118766
chr22:30803813-30804413,chr22:30837813-30839213,0.012563110458118766
chr22:30837813-30839213,chr22:30803813-30804413,0.012563110458118766
chr22:30803813-30804413,chr22:30833213-30837613,0.012563110458118766
chr22:30833213-30837613,chr22:30803813-30804413,0.012563110458118766
chr22:30803813-30804413,chr22:30910213-30924213,0.012563110458118766
chr22:30910213-30924213,chr22:30803813-30804413,0.012563110458118766
chr22:30804413-30806213,chr22:30837613-30837813,0.012563110458118766
chr22:30837613-30837813,chr22:30804413-30806213,0.012563110458118766
chr22:30804413-30806213,chr22:30837813-30839213,0.012563110458118766
chr22:30837813-30839213,chr22:30804413-30806213,0.012563110458118766
chr22:30804413-30806213,chr22:30833213-30837613,0.012563110458118766
chr22:30833213-30837613,chr22:30804413-30806213,0.012563110458118766
chr22:30804413-30806213,chr22:30910213-30924213,0.012563110458118766
chr22:30910213-30924213,chr22:30804413-30806213,0.012563110458118766
chr22:30800413-30802013,chr22:30837613-30837813,0.012563110458118766
chr22:30837613-30837813,chr22:30800413-30802013,0.012563110458118766
chr22:30800413-30802013,chr22:30837813-30839213,0.012563110458118766
chr22:30837813-30839213,chr22:30800413-30802013,0.012563110458118766
chr22:30800413-30802013,chr22:30833213-30837613,0.012563110458118766
chr22:30833213-30837613,chr22:30800413-30802013,0.012563110458118766
chr22:30800413-30802013,chr22:30910213-30924213,0.012563110458118766
chr22:30910213-30924213,chr22:30800413-30802013,0.012563110458118766
chr22:25515033-25522033,chr22:25550433-25550833,0.012495519534972813
chr22:25550433-25550833,chr22:25515033-25522033,0.012495519534972813
chr22:25515033-25522033,chr22:25550833-25551233,0.012495519534972813
chr22:25550833-25551233,chr22:25515033-25522033,0.012495519534972813
chr22:25515033-25522033,chr22:25551233-25551633,0.012495519534972813
chr22:25551233-25551633,chr22:25515033-25522033,0.012495519534972813
chr22:25515033-25522033,chr22:25551633-25554633,0.012495519534972813
chr22:25551633-25554633,chr22:25515033-25522033,0.012495519534972813
chr22:25515033-25522033,chr22:25554633-25555033,0.012495519534972813
chr22:25554633-25555033,chr22:25515033-25522033,0.012495519534972813
chr22:20569513-20571313,chr22:20605913-20607913,0.012491782186251648
chr22:20605913-20607913,chr22:20569513-20571313,0.012491782186251648
chr22:20571313-20578513,chr22:20605913-20607913,0.012491782186251648
chr22:20605913-20607913,chr22:20571313-20578513,0.012491782186251648
chr22:39595795-39595995,chr22:40036396-40036596,0.01249146045798853
chr22:40036396-40036596,chr22:39595795-39595995,0.01249146045798853
chr22:39595795-39595995,chr22:40036596-40036796,0.01249146045798853
chr22:40036596-40036796,chr22:39595795-39595995,0.01249146045798853
chr22:39595795-39595995,chr22:40036796-40043596,0.01249146045798853
chr22:40036796-40043596,chr22:39595795-39595995,0.01249146045798853
chr22:39595995-39596995,chr22:40036396-40036596,0.01249146045798853
chr22:40036396-40036596,chr22:39595995-39596995,0.01249146045798853
chr22:39595995-39596995,chr22:40036596-40036796,0.01249146045798853
chr22:40036596-40036796,chr22:39595995-39596995,0.01249146045798853
chr22:39595995-39596995,chr22:40036796-40043596,0.01249146045798853
chr22:40036796-40043596,chr22:39595995-39596995,0.01249146045798853
chr22:39596995-39597595,chr22:40036396-40036596,0.01249146045798853
chr22:40036396-40036596,chr22:39596995-39597595,0.01249146045798853
chr22:39596995-39597595,chr22:40036596-40036796,0.01249146045798853
chr22:40036596-40036796,chr22:39596995-39597595,0.01249146045798853
chr22:39596995-39597595,chr22:40036796-40043596,0.01249146045798853
chr22:40036796-40043596,chr22:39596995-39597595,0.01249146045798853
chr22:39597595-39598595,chr22:40036396-40036596,0.01249146045798853
chr22:40036396-40036596,chr22:39597595-39598595,0.01249146045798853
chr22:39597595-39598595,chr22:40036596-40036796,0.01249146045798853
chr22:40036596-40036796,chr22:39597595-39598595,0.01249146045798853
chr22:39597595-39598595,chr22:40036796-40043596,0.01249146045798853
chr22:40036796-40043596,chr22:39597595-39598595,0.01249146045798853
chr22:39598595-39598795,chr22:40036396-40036596,0.01249146045798853
chr22:40036396-40036596,chr22:39598595-39598795,0.01249146045798853
chr22:39598595-39598795,chr22:40036596-40036796,0.01249146045798853
chr22:40036596-40036796,chr22:39598595-39598795,0.01249146045798853
